,R
221,64487
222,64785
223,65057
224,65335
225,65652
226,65950
227,66205
228,66508
229,66808
230,67099
231,67398
232,67695
233,67979
234,68260
235,68552
236,68848
237,69131
238,69450
239,69704
240,69994
241,70279
242,70562
243,70867
244,71170
245,71472
246,71770
247,72073
248,72360
249,72635
250,72934
251,73231
252,73527
253,73830
254,74120
255,74409
256,74680
257,74961
258,75259
259,75552
260,75849
261,76146
262,76428
263,76700
264,76968
265,77257
266,77548
267,77838
268,78133
269,78425
270,78707
271,78983
272,79260
273,79554
274,79845
275,80136
276,80430
277,80721
278,80999
279,81267
280,81553
281,81845
282,82134
283,82323
284,82638
285,82932
286,83209
287,83488
288,83787
289,84081
290,84377
291,84677
292,84976
293,85260
294,85536
295,85830
296,86127
297,86423
298,86721
299,87020
300,87310
301,87587
302,87874
303,88171
304,88491
305,88793
306,89085
307,89380
308,89655
309,89927
310,90223
311,90517
312,90807
313,91107
314,91408
315,91693
316,91969
317,92267
318,92507
319,92817
320,93118
321,93416
322,93712
323,93994
324,94270
325,94567
326,94861
327,95161
328,95462
329,95764
330,96048
331,96325
332,96621
333,96913
334,97204
335,97505
336,97805
337,98093
338,98370
339,98661
340,98961
341,99248
342,99553
343,99853
344,100116
345,100349
346,100624
347,100902
348,101187
349,101478
350,101765
351,102062
352,102348
353,102616
354,102893
355,103176
356,103463
357,103751
358,104041
359,104339
360,104612
361,104881
362,105172
363,105449
364,105741
365,106039
366,106329
367,106625
368,106898
369,107175
370,107473
371,107764
372,108057
373,108362
374,108665
375,108943
376,109223
377,109516
378,109809
379,110106
380,110398
381,110702
382,110997
383,111269
384,111566
385,111856
386,112150
387,112456
388,112756
389,113047
390,113327
391,113612
392,113908
393,114196
394,114505
395,114816
396,115121
397,115405
398,115658
399,115955
400,116246
401,116567
402,116840
403,117144
404,117433
405,117710
406,117999
407,118291
408,118582
409,118898
410,119185
411,119487
412,119763
413,120047
414,120341
415,120627
416,120925
417,121228
418,121530
419,121816
420,122092
421,122387
422,122676
423,122965
424,123264
425,123571
426,123865
427,124145
428,124435
429,124722
430,125012
431,125315
432,125615
433,125918
434,126199
435,126480
436,126773
437,127060
438,127354
439,127657
440,127965
441,128251
442,128528
443,128838
444,129106
445,129379
446,129666
447,129950
448,130236
449,130502
450,130770
451,131056
452,131330
453,131611
454,131901
455,132201
456,132487
457,132761
458,133047
459,133334
460,133623
461,133918
462,134218
463,134526
464,134807
465,135087
466,135386
467,135677
468,135976
469,136284
470,136586
471,136880
472,137159
473,137458
474,137746
475,138037
476,138306
477,138611
478,138909
479,139189
480,139477
481,139767
482,140053
483,140354
484,140656
485,140960
486,141269
487,141546
488,141833
489,142113
490,142398
491,142695
492,143002
493,143291
494,143562
495,143856
496,144143
497,144433
498,144733
499,145047
500,145347
501,145635
502,145937
503,146197
504,146484
505,146784
506,147086
507,147392
508,147677
509,147959
510,148250
511,148533
512,148826
513,149129
514,149437
515,149726
516,150005
517,150301
518,150585
519,150869
520,151166
521,151476
522,151739
523,151994
524,152286
525,152576
526,152862
527,153156
528,153456
529,153765
530,154062
531,154348
532,154644
533,154935
534,155201
535,155500
536,155813
537,156113
538,156392
539,156687
540,156971
541,157250
542,157546
543,157850
544,158152
545,158439
546,158700
547,158986
548,159278
549,159587
550,159903
551,160188
552,160478
553,160760
554,161052
555,161335
556,161618
557,161917
558,162226
559,162527
560,162809
561,163101
562,163390
563,163671
564,163930
565,164223
566,164538
567,164830
568,165116
569,165413
570,165702
571,165972
572,166271
573,166581
574,166881
575,167160
576,167455
577,167740
578,168020
579,168315
580,168621
581,168923
582,169211
583,169499
584,169785
585,170066
586,170361
587,170628
588,170911
589,171215
590,171499
591,171791
592,172071
593,172355
594,172652
595,172962
596,173264
597,173561
598,173855
599,174145
600,174397
601,174691
602,174995
603,175302
604,175592
605,175880
606,176168
607,176447
608,176738
609,177038
610,177347
611,177641
612,177925
613,178185
614,178462
615,178741
616,179042
617,179357
618,179667
619,179955
620,180258
621,180522
622,180799
623,181091
624,181391
625,181696
626,182017
627,182278
628,182565
629,182844
630,183131
631,183430
632,183740
633,184006
634,184280
635,184586
636,184873
637,185159
638,185452
639,185770
640,186047
641,186340
642,186634
643,186920
644,187199
645,187489
646,187787
647,188094
648,188389
649,188677
650,188969
651,189246
652,189529
653,189820
654,190077
655,190388
656,190692
657,190994
658,191283
659,191567
660,191831
661,192132
662,192440
663,192734
664,193025
665,193317
666,193592
667,193879
668,194177
669,194487
670,194784
671,195048
672,195345
673,195641
674,195930
675,196202
676,196509
677,196811
678,197103
679,197400
680,197685
681,197962
682,198251
683,198549
684,198856
685,199154
686,199415
687,199710
688,200000
689,200294
690,200598
691,200882
692,201180
693,201471
694,201771
695,202052
696,202325
697,202613
698,202918
699,203222
700,203515
701,203814
702,204078
703,204339
704,204635
705,204949
706,205260
707,205532
708,205827
709,206122
710,206400
711,206684
712,206975
713,207283
714,207584
715,207874
716,208175
717,208460
718,208731
719,208997
720,209282
721,209598
722,209899
723,210217
724,210483
725,210760
726,211047
727,211338
728,211644
729,211941
730,212235
731,212532
732,212810
733,213088
734,213375
735,213664
736,213951
737,214268
738,214587
739,214847
740,215122
741,215406
742,215702
743,216009
744,216306
745,216604
746,216896
747,217171
748,217442
749,217713
750,218046
751,218357
752,218624
753,218928
754,219208
755,219485
756,219769
757,220071
758,220376
759,220669
760,220974
761,221256
762,221539
763,221840
764,222114
765,222420
766,222718
767,223019
768,223315
769,223592
770,223875
771,224162
772,224469
773,224744
774,225040
775,225360
776,225662
777,225911
778,226197
779,226496
780,226798
781,227094
782,227400
783,227689
784,227967
785,228249
786,228537
787,228826
788,229117
789,229426
790,229743
791,230004
792,230283
793,230572
794,230876
795,231177
796,231472
797,231778
798,232062
799,232333
800,232615
801,232912
802,233197
803,233483
804,233804
805,234114
806,234371
807,234655
808,234943
809,235243
810,235542
811,235844
812,236140
813,236421
814,236704
815,236987
816,237279
817,237584
818,237896
819,238192
820,238480
821,238752
822,239035
823,239332
824,239630
825,239925
826,240236
827,240530
828,240798
829,241081
830,241391
831,241669
832,241966
833,242272
834,242573
835,242852
836,243136
837,243420
838,243718
839,244017
840,244295
841,244612
842,244924
843,245176
844,245459
845,245756
846,246056
847,246351
848,246664
849,246958
850,247232
851,247513
852,247777
853,248083
854,248408
855,248684
856,248986
857,249268
858,249551
859,249836
860,250135
861,250430
862,250726
863,251037
864,251323
865,251570
866,251875
867,252153
868,252450
869,252747
870,253055
871,253356
872,253636
873,253918
874,254204
875,254501
876,254794
877,255090
878,255407
879,255708
880,255968
881,256253
882,256545
883,256840
884,257136
885,257449
886,257743
887,258018
888,258296
889,258593
890,258883
891,259180
892,259492
893,259790
894,260072
895,260353
896,260634
897,260931
898,261225
899,261484
900,261808
901,262095
902,262375
903,262659
904,262952
905,263243
906,263539
907,263850
908,264137
909,264434
910,264700
911,264992
912,265285
913,265578
914,265889
915,266193
916,266477
917,266759
918,267042
919,267326
920,267619
921,267943
922,268234
923,268521
924,268807
925,269089
926,269383
927,269672
928,269966
929,270283
930,270578
931,270856
932,271107
933,271405
934,271702
935,272007
936,272298
937,272599
938,272887
939,273169
940,273450
941,273742
942,274035
943,274338
944,274646
945,274937
946,275200
947,275490
948,275805
949,276073
950,276368
951,276681
952,276977
953,277258
954,277540
955,277829
956,278117
957,278405
958,278717
959,279044
960,279309
961,279595
962,279878
963,280165
964,280453
965,280756
966,281064
967,281356
968,281645
969,281928
970,282221
971,282508
972,282799
973,283116
974,283416
975,283695
976,283978
977,284268
978,284556
979,284840
980,285157
981,285461
982,285751
983,286035
984,286318
985,286606
986,286891
987,287191
988,287512
989,287792
990,288084
991,288367
992,288655
993,288940
994,289232
995,289547
996,289846
997,290119
998,290407
999,290718
1000,290989
1001,291275
1002,291589
1003,291894
1004,292180
1005,292463
1006,292747
1007,293033
1008,293292
1009,293608
1010,293937
1011,294205
1012,294501
1013,294783
1014,295072
1015,295353
1016,295643
1017,295956
1018,296253
1019,296521
1020,296822
1021,297107
1022,297393
1023,297676
1024,297988
1025,298295
1026,298584
1027,298869
1028,299157
1029,299433
1030,299730
1031,300024
1032,300334
1033,300628
1034,300922
1035,301207
1036,301494
1037,301774
1038,302067
1039,302382
1040,302670
1041,302967
1042,303251
1043,303543
1044,303825
1045,304108
1046,304420
1047,304724
1048,305037
1049,305301
1050,305591
1051,305877
1052,306158
1053,306460
1054,306767
1055,307063
1056,307360
1057,307638
1058,307928
1059,308207
1060,308498
1061,308806
1062,309101
1063,309401
1064,309682
1065,309984
1066,310261
1067,310544
1068,310854
1069,311156
1070,311448
1071,311737
1072,312028
1073,312298
1074,312585
1075,312918
1076,313198
1077,313492
1078,313791
1079,314078
1080,314365
1081,314643
1082,314934
1083,315234
1084,315545
1085,315833
1086,316125
1087,316417
1088,316695
1089,316975
1090,317286
1091,317587
1092,317872
1093,318168
1094,318484
1095,318748
1096,319027
1097,319326
1098,319631
1099,319927
1100,320221
1101,320510
1102,320804
1103,321098
1104,321368
1105,321674
1106,321969
1107,322269
1108,322561
1109,322851
1110,323133
1111,323426
1112,323714
1113,324012
1114,324307
1115,324603
1116,324899
1117,325179
1118,325469
1119,325769
1120,326059
1121,326354
1122,326650
1123,326945
1124,327232
1125,327508
1126,327809
1127,328115
1128,328397
1129,328698
1130,328991
1131,329283
1132,329559
1133,329844
1134,330150
1135,330459
1136,330740
1137,331038
1138,331332
1139,331612
1140,331888
1141,332189
1142,332485
1143,332780
1144,333075
1145,333358
1146,333655
1147,333933
1148,334228
1149,334525
1150,334812
1151,335114
1152,335438
1153,335708
1154,335986
1155,336269
1156,336568
1157,336862
1158,337162
1159,337453
1160,337757
1161,338057
1162,338315
1163,338614
1164,338908
1165,339204
1166,339502
1167,339803
1168,340088
1169,340364
1170,340677
1171,340957
1172,341253
1173,341554
1174,341854
1175,342145
1176,342422
1177,342709
1178,343001
1179,343314
1180,343600
1181,343900
1182,344200
1183,344479
1184,344755
1185,345056
1186,345351
1187,345646
1188,345944
1189,346247
1190,346530
1191,346806
1192,347102
1193,347395
1194,347689
1195,347994
1196,348286
1197,348581
1198,348861
1199,349146
1200,349440
1201,349734
1202,350035
1203,350336
1204,350636
1205,350916
1206,351196
1207,351490
1208,351779
1209,352075
1210,352374
1211,352676
1212,352964
1213,353239
1214,353536
1215,353827
1216,354115
1217,354416
1218,354723
1219,354993
1220,355284
1221,355571
1222,355861
1223,356153
1224,356456
1225,356755
1226,357057
1227,357337
1228,357618
1229,357900
1230,358201
1231,358525
1232,358801
1233,359107
1234,359389
1235,359666
1236,359962
1237,360247
1238,360538
1239,360810
1240,361132
1241,361421
1242,361699
1243,361992
1244,362281
1245,362566
1246,362866
1247,363169
1248,363461
1249,363752
1250,364062
1251,364326
1252,364613
1253,364913
1254,365215
1255,365525
1256,365813
1257,366089
1258,366382
1259,366666
1260,366953
1261,367257
1262,367564
1263,367857
1264,368137
1265,368431
1266,368720
1267,368999
1268,369300
1269,369606
1270,369907
1271,370191
1272,370477
1273,370765
1274,371053
1275,371347
1276,371652
1277,371958
1278,372245
1279,372526
1280,372819
1281,373104
1282,373395
1283,373719
1284,374005
1285,374298
1286,374576
1287,374873
1288,375158
1289,375439
1290,375724
1291,376043
1292,376340
1293,376627
1294,376918
1295,377204
1296,377488
1297,377785
1298,378086
1299,378378
1300,378673
1301,378981
1302,379253
1303,379531
1304,379822
1305,380123
1306,380434
1307,380730
1308,381011
1309,381286
1310,381593
1311,381859
1312,382156
1313,382466
1314,382766
1315,383049
1316,383343
1317,383628
1318,383891
1319,384194
1320,384524
1321,384805
1322,385097
1323,385386
1324,385673
1325,385954
1326,386247
1327,386546
1328,386861
1329,387147
1330,387432
1331,387726
1332,388007
1333,388286
1334,388584
1335,388895
1336,389199
1337,389480
1338,389779
1339,390063
1340,390339
1341,390627
1342,390933
1343,391238
1344,391532
1345,391820
1346,392107
1347,392385
1348,392676
1349,392974
1350,393282
1351,393582
1352,393889
1353,394160
1354,394439
1355,394723
1356,395017
1357,395331
1358,395629
1359,395911
1360,396222
1361,396494
1362,396769
1363,397061
1364,397367
1365,397670
1366,397964
1367,398262
1368,398549
1369,398840
1370,399108
1371,399407
1372,399714
1373,400009
1374,400306
1375,400596
1376,400874
1377,401149
1378,401460
1379,401764
1380,402064
1381,402353
1382,402651
1383,402934
1384,403208
1385,403496
1386,403806
1387,404091
1388,404397
1389,404699
1390,404985
1391,405259
1392,405545
1393,405843
1394,406147
1395,406442
1396,406741
1397,407030
1398,407327
1399,407592
1400,407884
1401,408194
1402,408491
1403,408788
1404,409085
1405,409360
1406,409637
1407,409928
1408,410238
1409,410540
1410,410832
1411,411136
1412,411421
1413,411692
1414,411985
1415,412302
1416,412581
1417,412874
1418,413181
1419,413469
1420,413744
1421,414028
1422,414329
1423,414620
1424,414920
1425,415220
1426,415514
1427,415793
1428,416077
1429,416369
1430,416670
1431,416968
1432,417265
1433,417570
1434,417852
1435,418127
1436,418412
1437,418707
1438,419006
1439,419304
1440,419617
1441,419906
1442,420179
1443,420459
1444,420755
1445,421055
1446,421334
1447,421658
1448,421970
1449,422226
1450,422511
1451,422794
1452,423095
1453,423396
1454,423695
1455,423997
1456,424261
1457,424558
1458,424835
1459,425139
1460,425437
1461,425732
1462,426044
1463,426329
1464,426602
1465,426872
1466,427179
1467,427473
1468,427772
1469,428080
1470,428377
1471,428655
1472,428937
1473,429224
1474,429522
1475,429821
1476,430122
1477,430426
1478,430706
1479,430990
1480,431274
1481,431571
1482,431868
1483,432180
1484,432474
1485,432767
1486,433041
1487,433323
1488,433618
1489,433912
1490,434213
1491,434537
1492,434818
1493,435095
1494,435375
1495,435661
1496,435956
1497,436252
1498,436569
1499,436862
1500,437149
1501,437431
1502,437713
1503,438008
1504,438301
1505,438603
1506,438921
1507,439196
1508,439479
1509,439760
1510,440055
1511,440349
1512,440644
1513,440958
1514,441254
1515,441528
1516,441809
1517,442101
1518,442390
1519,442683
1520,442997
1521,443297
1522,443562
1523,443871
1524,444138
1525,444431
1526,444724
1527,445030
1528,445336
1529,445626
1530,445911
1531,446179
1532,446484
1533,446767
1534,447066
1535,447379
1536,447673
1537,447956
1538,448238
1539,448528
1540,448816
1541,449105
1542,449441
1543,449723
1544,450006
1545,450287
1546,450575
1547,450859
1548,451147
1549,451461
1550,451753
1551,452059
1552,452339
1553,452622
1554,452911
1555,453200
1556,453500
1557,453809
1558,454103
1559,454393
1560,454693
1561,454966
1562,455249
1563,455542
1564,455858
1565,456154
1566,456440
1567,456724
1568,457022
1569,457298
1570,457584
1571,457898
1572,458199
1573,458487
1574,458772
1575,459062
1576,459358
1577,459629
1578,459936
1579,460243
1580,460539
1581,460833
1582,461115
1583,461409
1584,461684
1585,461978
1586,462293
1587,462590
1588,462879
1589,463164
1590,463456
1591,463738
1592,464021
1593,464340
1594,464642
1595,464931
1596,465217
1597,465503
1598,465788
1599,466051
1600,466384
1601,466675
1602,466971
1603,467263
1604,467547
1605,467833
1606,468116
1607,468412
1608,468698
1609,469008
1610,469300
1611,469587
1612,469878
1613,470159
1614,470443
1615,470755
1616,471054
1617,471342
1618,471610
1619,471927
1620,472194
1621,472475
1622,472784
1623,473085
1624,473378
1625,473670
1626,473959
1627,474231
1628,474514
1629,474816
1630,475123
1631,475421
1632,475720
1633,476008
1634,476297
1635,476575
1636,476860
1637,477179
1638,477466
1639,477764
1640,478055
1641,478347
1642,478627
1643,478905
1644,479214
1645,479512
1646,479804
1647,480102
1648,480396
1649,480676
1650,480954
1651,481257
1652,481557
1653,481862
1654,482146
1655,482439
1656,482727
1657,483006
1658,483296
1659,483599
1660,483905
1661,484208
1662,484492
1663,484785
1664,485063
1665,485346
1666,485646
1667,485941
1668,486244
1669,486534
1670,486831
1671,487113
1672,487389
1673,487691
1674,487989
1675,488282
1676,488573
1677,488896
1678,489165
1679,489443
1680,489738
1681,490035
1682,490332
1683,490633
1684,490904
1685,491211
1686,491484
1687,491769
1688,492071
1689,492364
1690,492665
1691,492965
1692,493263
1693,493541
1694,493798
1695,494114
1696,494405
1697,494700
1698,494999
1699,495298
1700,495585
1701,495860
1702,496157
1703,496453
1704,496725
1705,497047
1706,497336
1707,497629
1708,497909
1709,498194
1710,498486
1711,498780
1712,499083
1713,499375
1714,499681
1715,499984
1716,500241
1717,500537
1718,500828
1719,501123
1720,501426
1721,501730
1722,502012
1723,502292
1724,502606
1725,502872
1726,503163
1727,503464
1728,503771
1729,504063
1730,504340
1731,504634
1732,504939
1733,505213
1734,505513
1735,505816
1736,506113
1737,506392
1738,506678
1739,506967
1740,507257
1741,507558
1742,507859
1743,508166
1744,508446
1745,508725
1746,509021
1747,509305
1748,509599
1749,509922
1750,510208
1751,510495
1752,510773
1753,511069
1754,511353
1755,511640
1756,511938
1757,512247
1758,512544
1759,512826
1760,513116
1761,513406
1762,513690
1763,513988
1764,514292
1765,514573
1766,514880
1767,515155
1768,515443
1769,515725
1770,516023
1771,516325
1772,516633
1773,516923
1774,517198
1775,517471
1776,517778
1777,518048
1778,518349
1779,518661
1780,518957
1781,519239
1782,519533
1783,519818
1784,520093
1785,520391
1786,520723
1787,521007
1788,521294
1789,521582
1790,521871
1791,522151
1792,522446
1793,522750
1794,523060
1795,523370
1796,523631
1797,523924
1798,524205
1799,524493
1800,524792
1801,525103
1802,525396
1803,525690
1804,525974
1805,526258
1806,526536
1807,526831
1808,527141
1809,527442
1810,527732
1811,528017
1812,528334
1813,528590
1814,528880
1815,529183
1816,529492
1817,529783
1818,530070
1819,530357
1820,530653
1821,530926
1822,531227
1823,531534
1824,531828
1825,532119
1826,532409
1827,532681
1828,532969
1829,533264
1830,533578
1831,533876
1832,534162
1833,534458
1834,534741
1835,535017
1836,535288
1837,535624
1838,535912
1839,536204
1840,536503
1841,536788
1842,537065
1843,537350
1844,537649
1845,537927
1846,538240
1847,538521
1848,538815
1849,539093
1850,539378
1851,539673
1852,539981
1853,540278
1854,540554
1855,540851
1856,541153
1857,541417
1858,541704
1859,542011
1860,542315
1861,542607
1862,542911
1863,543195
1864,543458
1865,543763
1866,544053
1867,544360
1868,544656
1869,544957
1870,545246
1871,545521
1872,545806
1873,546095
1874,546422
1875,546700
1876,546998
1877,547294
1878,547571
1879,547854
1880,548145
1881,548463
1882,548769
1883,549044
1884,549348
1885,549631
1886,549906
1887,550188
1888,550491
1889,550808
1890,551087
1891,551397
1892,551688
1893,551961
1894,552243
1895,552538
1896,552842
1897,553157
1898,553442
1899,553736
1900,554014
1901,554298
1902,554583
1903,554887
1904,555183
1905,555504
1906,555787
1907,556067
1908,556347
1909,556631
1910,556932
1911,557231
1912,557513
1913,557840
1914,558122
1915,558397
1916,558675
1917,558971
1918,559275
1919,559570
1920,559879
1921,560153
1922,560449
1923,560720
1924,561008
1925,561304
1926,561602
1927,561907
1928,562205
1929,562486
1930,562771
1931,563029
1932,563341
1933,563632
1934,563930
1935,564239
1936,564527
1937,564806
1938,565088
1939,565384
1940,565678
1941,565951
1942,566289
1943,566573
1944,566848
1945,567127
1946,567419
1947,567713
1948,568006
1949,568318
1950,568620
1951,568905
1952,569181
1953,569466
1954,569756
1955,570049
1956,570355
1957,570658
1958,570946
1959,571226
1960,571517
1961,571806
1962,572100
1963,572397
1964,572710
1965,573002
1966,573282
1967,573564
1968,573856
1969,574171
1970,574441
1971,574757
1972,575054
1973,575334
1974,575616
1975,575903
1976,576191
1977,576499
1978,576793
1979,577099
1980,577385
1981,577670
1982,577954
1983,578242
1984,578521
1985,578827
1986,579142
1987,579437
1988,579727
1989,580009
1990,580302
1991,580588
1992,580879
1993,581181
1994,581490
1995,581793
1996,582056
1997,582350
1998,582634
1999,582923
2000,583241
2001,583543
2002,583830
2003,584087
2004,584381
2005,584666
2006,584953
2007,585259
2008,585566
2009,585859
2010,586149
2011,586433
2012,586721
2013,586986
2014,587287
2015,587624
2016,587899
2017,588192
2018,588476
2019,588768
2020,589051
2021,589336
2022,589651
2023,589936
2024,590218
2025,590538
2026,590805
2027,591089
2028,591371
2029,591684
2030,591986
2031,592276
2032,592566
2033,592849
2034,593153
2035,593416
2036,593718
2037,594026
2038,594323
2039,594619
2040,594903
2041,595192
2042,595474
2043,595784
2044,596071
2045,596368
2046,596666
2047,596953
2048,597244
2049,597523
2050,597801
2051,598121
2052,598415
2053,598707
2054,599000
2055,599294
2056,599574
2057,599853
2058,600160
2059,600460
2060,600779
2061,601047
2062,601337
2063,601623
2064,601903
2065,602198
2066,602503
2067,602797
2068,603096
2069,603411
2070,603681
2071,603959
2072,604246
2073,604549
2074,604844
2075,605145
2076,605439
2077,605714
2078,606008
2079,606283
2080,606588
2081,606886
2082,607182
2083,607480
2084,607778
2085,608059
2086,608336
2087,608632
2088,608936
2089,609254
2090,609527
2091,609824
2092,610112
2093,610389
2094,610679
2095,610981
2096,611278
2097,611580
2098,611869
2099,612169
2100,612467
2101,612729
2102,613028
2103,613321
2104,613622
2105,613922
2106,614219
2107,614499
2108,614768
2109,615074
2110,615370
2111,615666
2112,615965
2113,616267
2114,616552
2115,616828
2116,617125
2117,617418
2118,617713
2119,618028
2120,618311
2121,618604
2122,618882
2123,619170
2124,619465
2125,619758
2126,620057
2127,620348
2128,620673
2129,620933
2130,621216
2131,621507
2132,621794
2133,622100
2134,622402
2135,622700
2136,622979
2137,623262
2138,623558
2139,623847
2140,624142
2141,624444
2142,624753
2143,625040
2144,625303
2145,625600
2146,625923
2147,626186
2148,626486
2149,626794
2150,627088
2151,627365
2152,627657
2153,627947
2154,628226
2155,628533
2156,628862
2157,629134
2158,629414
2159,629701
2160,629989
2161,630273
2162,630576
2163,630877
2164,631173
2165,631459
2166,631758
2167,632039
2168,632323
2169,632614
2170,632916
2171,633227
2172,633520
2173,633799
2174,634095
2175,634366
2176,634649
2177,634973
2178,635265
2179,635566
2180,635850
2181,636141
2182,636426
2183,636707
2184,637003
2185,637303
2186,637612
2187,637925
2188,638188
2189,638476
2190,638757
2191,639054
2192,639357
2193,639665
2194,639957
2195,640243
2196,640555
2197,640813
2198,641097
2199,641396
2200,641710
2201,642005
2202,642290
2203,642586
2204,642866
2205,643147
2206,643443
2207,643751
2208,644052
2209,644340
2210,644634
2211,644919
2212,645197
2213,645495
2214,645788
2215,646097
2216,646391
2217,646682
2218,646970
2219,647247
2220,647539
2221,647836
2222,648169
2223,648442
2224,648730
2225,649022
2226,649300
2227,649580
2228,649876
