,R
381,110963
382,111244
383,111524
384,111810
385,112108
386,112405
387,112710
388,113000
389,113281
390,113562
391,113850
392,114142
393,114428
394,114716
395,115000
396,115280
397,115547
398,115815
399,116084
400,116369
401,116654
402,116939
403,117213
404,117494
405,117766
406,118044
407,118323
408,118607
409,118911
410,119215
411,119509
412,119791
413,120077
414,120376
415,120676
416,120990
417,121300
418,121604
419,121889
420,122170
421,122460
422,122750
423,123050
424,123360
425,123664
426,123936
427,124221
428,124507
429,124775
430,125060
431,125355
432,125648
433,125926
434,126203
435,126476
436,126746
437,127025
438,127313
439,127603
440,127892
441,128085
442,128423
443,128698
444,128958
445,129230
446,129519
447,129798
448,130057
449,130318
450,130568
451,130818
452,131073
453,131326
454,131584
455,131851
456,132122
457,132381
458,132629
459,132883
460,133132
461,133390
462,133662
463,133933
464,134197
465,134463
466,134737
467,134990
468,135243
469,135504
470,135780
471,136061
472,136350
473,136630
474,136899
475,137170
476,137449
477,137729
478,138008
479,138304
480,138598
481,138888
482,139164
483,139440
484,139719
485,140009
486,140302
487,140599
488,140881
489,141152
490,141423
491,141684
492,141943
493,142207
494,142479
495,142747
496,143010
497,143265
498,143515
499,143766
500,144025
501,144286
502,144557
503,144832
504,145111
505,145381
506,145647
507,145902
508,146170
509,146445
510,146737
511,147013
512,147290
513,147565
514,147832
515,148099
516,148363
517,148637
518,148916
519,149204
520,149488
521,149768
522,150030
523,150303
524,150575
525,150849
526,151122
527,151407
528,151700
529,151974
530,152237
531,152510
532,152781
533,153067
534,153362
535,153644
536,153922
537,154193
538,154470
539,154741
540,155009
541,155291
542,155588
543,155865
544,156132
545,156395
546,156648
547,156906
548,157168
549,157430
550,157695
551,157960
552,158233
553,158489
554,158730
555,158974
556,159225
557,159479
558,159738
559,160001
560,160260
561,160507
562,160755
563,161005
564,161254
565,161499
566,161764
567,162035
568,162308
569,162573
570,162835
571,163093
572,163362
573,163629
574,163899
575,164182
576,164461
577,164731
578,164991
579,165246
580,165499
581,165756
582,166032
583,166301
584,166570
585,166841
586,167111
587,167371
588,167641
589,167912
590,168191
591,168484
592,168784
593,169074
594,169349
595,169629
596,169907
597,170201
598,170495
599,170719
600,171074
601,171371
602,171652
603,171921
604,172199
605,172481
606,172776
607,173067
608,173351
609,173629
610,173907
611,174176
612,174451
613,174737
614,175023
615,175323
616,175608
617,175877
618,176145
619,176427
620,176698
621,176975
622,177248
623,177523
624,177797
625,178059
626,178316
627,178578
628,178841
629,179117
630,179388
631,179662
632,179927
633,180182
634,180443
635,180705
636,180964
637,181236
638,181523
639,181811
640,182084
641,182353
642,182624
643,182896
644,183181
645,183475
646,183778
647,184071
648,184361
649,184649
650,184933
651,185213
652,185510
653,185828
654,186137
655,186428
656,186717
657,187005
658,187291
659,187577
660,187872
661,188179
662,188481
663,188763
664,189043
665,189330
666,189624
667,189929
668,190228
669,190529
670,190820
671,191112
672,191395
673,191674
674,191977
675,192281
676,192575
677,192862
678,193146
679,193423
680,193703
681,193994
682,194281
683,194574
684,194868
685,195156
686,195426
687,195701
688,195978
689,196268
690,196560
691,196847
692,197132
693,197414
694,197685
695,197950
696,198224
697,198504
698,198791
699,199075
700,199353
701,199619
702,199894
703,200161
704,200434
705,200714
706,200993
707,201271
708,201545
709,201806
710,202067
711,202339
712,202614
713,202896
714,203182
715,203468
716,203741
717,204021
718,204299
719,204574
720,204854
721,205158
722,205459
723,205737
724,206016
725,206288
726,206567
727,206844
728,207130
729,207421
730,207724
731,208004
732,208277
733,208548
734,208822
735,209100
736,209392
737,209683
738,209973
739,210256
740,210534
741,210809
742,211085
743,211364
744,211654
745,211951
746,212228
747,212502
748,212777
749,213058
750,213326
751,213606
752,213894
753,214181
754,214465
755,214738
756,215005
757,215280
758,215563
759,215850
760,216141
761,216431
762,216710
763,216990
764,217268
765,217547
766,217824
767,218122
768,218416
769,218703
770,218972
771,219246
772,219529
773,219813
774,220098
775,220391
776,220691
777,220977
778,221252
779,221527
780,221804
781,222081
782,222375
783,222666
784,222951
785,223227
786,223507
787,223783
788,224047
789,224328
790,224621
791,224915
792,225195
793,225472
794,225743
795,226024
796,226296
797,226573
798,226863
799,227144
800,227427
801,227702
802,227975
803,228238
804,228516
805,228808
806,229094
807,229376
808,229660
809,229936
810,230214
811,230485
812,230761
813,231058
814,231357
815,231638
816,231913
817,232190
818,232459
819,232732
820,233016
821,233301
822,233588
823,233875
824,234151
825,234415
826,234684
827,234959
828,235249
829,235547
830,235828
831,236108
832,236390
833,236664
834,236927
835,237205
836,237495
837,237783
838,238070
839,238343
840,238610
841,238884
842,239157
843,239433
844,239717
845,239996
846,240266
847,240541
848,240809
849,241065
850,241318
851,241588
852,241855
853,242114
854,242373
855,242632
856,242879
857,243132
858,243388
859,243643
860,243908
861,244191
862,244461
863,244729
864,244984
865,245246
866,245515
867,245791
868,246065
869,246352
870,246647
871,246935
872,247201
873,247469
874,247742
875,248017
876,248300
877,248586
878,248878
879,249158
880,249433
881,249706
882,249988
883,250273
884,250558
885,250858
886,251160
887,251441
888,251710
889,251994
890,252285
891,252584
892,252868
893,253159
894,253456
895,253741
896,254010
897,254282
898,254585
899,254891
900,255170
901,255453
902,255738
903,256027
904,256295
905,256572
906,256860
907,257157
908,257439
909,257710
910,257966
911,258226
912,258478
913,258737
914,259005
915,259280
916,259541
917,259811
918,260076
919,260334
920,260585
921,260852
922,261132
923,261417
924,261690
925,261968
926,262241
927,262516
928,262789
929,263062
930,263350
931,263641
932,263931
933,264217
934,264499
935,264772
936,265062
937,265354
938,265651
939,265947
940,266238
941,266528
942,266815
943,267099
944,267375
945,267679
946,267978
947,268260
948,268544
949,268823
950,269102
951,269384
952,269669
953,269960
954,270257
955,270550
956,270821
957,271094
958,271370
959,271656
960,271952
961,272244
962,272533
963,272839
964,273123
965,273394
966,273675
967,273967
968,274264
969,274560
970,274852
971,275131
972,275403
973,275671
974,275949
975,276235
976,276516
977,276804
978,277102
979,277388
980,277649
981,277923
982,278211
983,278518
984,278814
985,279098
986,279382
987,279576
988,279918
989,280209
990,280511
991,280814
992,281110
993,281402
994,281682
995,281955
996,282232
997,282513
998,282801
999,283096
1000,283389
1001,283672
1002,283944
1003,284216
1004,284491
1005,284778
1006,285073
1007,285363
1008,285653
1009,285936
1010,286210
1011,286486
1012,286763
1013,287051
1014,287353
1015,287655
1016,287944
1017,288225
1018,288506
1019,288792
1020,289076
1021,289373
1022,289667
1023,289971
1024,290257
1025,290538
1026,290813
1027,291109
1028,291407
1029,291696
1030,291990
1031,292281
1032,292566
1033,292844
1034,293123
1035,293411
1036,293712
1037,294011
1038,294296
1039,294581
1040,294857
1041,295142
1042,295421
1043,295717
1044,296013
1045,296319
1046,296611
1047,296889
1048,297169
1049,297450
1050,297738
1051,298032
1052,298334
1053,298627
1054,298920
1055,299206
1056,299483
1057,299756
1058,300051
1059,300360
1060,300662
1061,300940
1062,301210
1063,301494
1064,301781
1065,302063
1066,302347
1067,302644
1068,302947
1069,303240
1070,303503
1071,303773
1072,304065
1073,304361
1074,304639
1075,304923
1076,305211
1077,305497
1078,305709
1079,306035
1080,306337
1081,306641
1082,306943
1083,307234
1084,307514
1085,307745
1086,308062
1087,308349
1088,308625
1089,308912
1090,309216
1091,309515
1092,309780
1093,310052
1094,310332
1095,310626
1096,310914
1097,311199
1098,311488
1099,311783
1100,312062
1101,312327
1102,312605
1103,312825
1104,313193
1105,313508
1106,313808
1107,314090
1108,314373
1109,314664
1110,314952
1111,315245
1112,315541
1113,315843
1114,316136
1115,316415
1116,316693
1117,316980
1118,317266
1119,317560
1120,317785
1121,318145
1122,318438
1123,318729
1124,319011
1125,319223
1126,319586
1127,319904
1128,320205
1129,320493
1130,320786
1131,321072
1132,321371
1133,321663
1134,321968
1135,322275
1136,322573
1137,322856
1138,323138
1139,323425
1140,323730
1141,324044
1142,324340
1143,324641
1144,324929
1145,325215
1146,325495
1147,325782
1148,326088
1149,326395
1150,326698
1151,326986
1152,327276
1153,327566
1154,327858
1155,328149
1156,328452
1157,328753
1158,329056
1159,329339
1160,329619
1161,329912
1162,330216
1163,330524
1164,330819
1165,331124
1166,331411
1167,331704
1168,331989
1169,332279
1170,332588
1171,332897
1172,333199
1173,333479
1174,333768
1175,334056
1176,334348
1177,334643
1178,334943
1179,335248
1180,335543
1181,335823
1182,336100
1183,336385
1184,336679
1185,336979
1186,337281
1187,337571
1188,337862
1189,338145
1190,338432
1191,338720
1192,339025
1193,339327
1194,339634
1195,339926
1196,340205
1197,340492
1198,340780
1199,341075
1200,341379
1201,341684
1202,341974
1203,342266
1204,342547
1205,342822
1206,343115
1207,343409
1208,343705
1209,343995
1210,344279
1211,344556
1212,344843
1213,345129
1214,345415
1215,345722
1216,346017
1217,346308
1218,346596
1219,346804
1220,347147
1221,347454
1222,347759
1223,348063
1224,348367
1225,348658
1226,348934
1227,349221
1228,349502
1229,349804
1230,350112
1231,350410
1232,350692
1233,350980
1234,351265
1235,351481
1236,351821
1237,352115
1238,352416
1239,352711
1240,352986
1241,353257
1242,353547
1243,353832
1244,354128
1245,354426
1246,354717
1247,355015
1248,355302
1249,355579
1250,355858
1251,356165
1252,356463
1253,356758
1254,357045
1255,357327
1256,357610
1257,357900
1258,358186
1259,358482
1260,358788
1261,359086
1262,359365
1263,359634
1264,359903
1265,360182
1266,360471
1267,360763
1268,361051
1269,361343
1270,361625
1271,361894
1272,362162
1273,362451
1274,362732
1275,363026
1276,363318
1277,363606
1278,363878
1279,364158
1280,364446
1281,364730
1282,365022
1283,365330
1284,365640
1285,365914
1286,366191
1287,366482
1288,366778
1289,367063
1290,367363
1291,367674
1292,367960
1293,368247
1294,368531
1295,368824
1296,369109
1297,369410
1298,369714
1299,370010
1300,370279
1301,370557
1302,370842
1303,371131
1304,371406
1305,371703
1306,372007
1307,372299
1308,372557
1309,372834
1310,373123
1311,373428
1312,373712
1313,374000
1314,374303
1315,374595
1316,374855
1317,375124
1318,375412
1319,375715
1320,375998
1321,376287
1322,376576
1323,376861
1324,377081
1325,377404
1326,377700
1327,378005
1328,378308
1329,378608
1330,378886
1331,379159
1332,379439
1333,379731
1334,380023
1335,380312
1336,380610
1337,380898
1338,381173
1339,381452
1340,381724
1341,382014
1342,382308
1343,382607
1344,382895
1345,383183
1346,383457
1347,383743
1348,384027
1349,384317
1350,384614
1351,384915
1352,385205
1353,385487
1354,385768
1355,386050
1356,386349
1357,386649
1358,386941
1359,387241
1360,387533
1361,387811
1362,388084
1363,388373
1364,388671
1365,388979
1366,389277
1367,389563
1368,389860
1369,390149
1370,390434
1371,390730
1372,391039
1373,391344
1374,391641
1375,391924
1376,392204
1377,392493
1378,392780
1379,393077
1380,393377
1381,393674
1382,393957
1383,394243
1384,394519
1385,394801
1386,395096
1387,395401
1388,395697
1389,395989
1390,396268
1391,396553
1392,396845
1393,397133
1394,397335
1395,397704
1396,398007
1397,398294
1398,398569
1399,398853
1400,399139
1401,399436
1402,399730
1403,400023
1404,400321
1405,400599
1406,400877
1407,401163
1408,401453
1409,401757
1410,402061
1411,402361
1412,402646
1413,402933
1414,403215
1415,403509
1416,403804
1417,404100
1418,404403
1419,404697
1420,404980
1421,405255
1422,405543
1423,405836
1424,406131
1425,406425
1426,406715
1427,407005
1428,407288
1429,407559
1430,407849
1431,408151
1432,408452
1433,408746
1434,409030
1435,409314
1436,409597
1437,409881
1438,410177
1439,410477
1440,410781
1441,411071
1442,411352
1443,411632
1444,411915
1445,412206
1446,412512
1447,412816
1448,413109
1449,413402
1450,413692
1451,413969
1452,414249
1453,414541
1454,414847
1455,415143
1456,415430
1457,415703
1458,415994
1459,416275
1460,416555
1461,416849
1462,417152
1463,417445
1464,417728
1465,418006
1466,418283
1467,418577
1468,418866
1469,419155
1470,419453
1471,419745
1472,420022
1473,420302
1474,420583
1475,420873
1476,421173
1477,421474
1478,421766
1479,421994
1480,422320
1481,422603
1482,422818
1483,423164
1484,423462
1485,423767
1486,424064
1487,424339
1488,424616
1489,424893
1490,425188
1491,425491
1492,425788
1493,426078
1494,426380
1495,426661
1496,426938
1497,427225
1498,427523
1499,427827
1500,428129
1501,428413
1502,428698
1503,428992
1504,429276
1505,429558
1506,429867
1507,430165
1508,430470
1509,430754
1510,431034
1511,431315
1512,431615
1513,431910
1514,432209
1515,432509
1516,432799
1517,433082
1518,433364
1519,433648
1520,433841
1521,434211
1522,434513
1523,434810
1524,435096
1525,435370
1526,435658
1527,435951
1528,436149
1529,436512
1530,436819
1531,437118
1532,437400
1533,437682
1534,437965
1535,438268
1536,438570
1537,438865
1538,439158
1539,439454
1540,439740
1541,440022
1542,440312
1543,440622
1544,440934
1545,441230
1546,441518
1547,441814
1548,442109
1549,442406
1550,442623
1551,442992
1552,443304
1553,443606
1554,443888
1555,444175
1556,444473
1557,444705
1558,445060
1559,445362
1560,445658
1561,445948
1562,446226
1563,446507
1564,446800
1565,447104
1566,447402
1567,447695
1568,447980
1569,448264
1570,448548
1571,448834
1572,449137
1573,449441
1574,449748
1575,450038
1576,450325
1577,450607
1578,450895
1579,451193
1580,451501
1581,451805
1582,452101
1583,452390
1584,452678
1585,452959
1586,453250
1587,453545
1588,453852
1589,454154
1590,454444
1591,454651
1592,454997
1593,455293
1594,455588
1595,455888
1596,456189
1597,456487
1598,456771
1599,457045
1600,457333
1601,457634
1602,457937
1603,458168
1604,458524
1605,458816
1606,459103
1607,459380
1608,459664
1609,459966
1610,460275
1611,460571
1612,460858
1613,461148
1614,461433
1615,461721
1616,462014
1617,462314
1618,462621
1619,462919
1620,463197
1621,463481
1622,463765
1623,464049
1624,464361
1625,464664
1626,464960
1627,465257
1628,465538
1629,465820
1630,466104
1631,466404
1632,466707
1633,467010
1634,467308
1635,467589
1636,467878
1637,468164
1638,468459
1639,468762
1640,469065
1641,469363
1642,469660
1643,469942
1644,470230
1645,470530
1646,470837
1647,471139
1648,471444
1649,471727
1650,472019
1651,472304
1652,472589
1653,472887
1654,473201
1655,473498
1656,473792
1657,474074
1658,474362
1659,474652
1660,474942
1661,475237
1662,475547
1663,475851
1664,476136
1665,476417
1666,476705
1667,477000
1668,477307
1669,477604
1670,477898
1671,478195
1672,478480
1673,478757
1674,479040
1675,479332
1676,479633
1677,479931
1678,480218
1679,480494
1680,480779
1681,481057
1682,481340
1683,481641
1684,481941
1685,482239
1686,482525
1687,482801
1688,483071
1689,483350
1690,483634
1691,483930
1692,484220
1693,484507
1694,484786
1695,485073
1696,485352
1697,485641
1698,485939
1699,486253
1700,486556
1701,486844
1702,487129
1703,487423
1704,487719
1705,488018
1706,488320
1707,488635
1708,488931
1709,489214
1710,489497
1711,489788
1712,490090
1713,490393
1714,490695
1715,490994
1716,491287
1717,491570
1718,491850
1719,492145
1720,492445
1721,492750
1722,493046
1723,493340
1724,493623
1725,493914
1726,494199
1727,494491
1728,494789
1729,495085
1730,495370
1731,495649
1732,495924
1733,496201
1734,496499
1735,496712
1736,497074
1737,497376
1738,497664
1739,497945
1740,498230
1741,498517
1742,498812
1743,499114
1744,499417
1745,499701
1746,499987
1747,500268
1748,500549
1749,500847
1750,501145
1751,501448
1752,501745
1753,502039
1754,502316
1755,502601
1756,502888
1757,503191
1758,503496
1759,503794
1760,504080
1761,504372
1762,504654
1763,504936
1764,505227
1765,505528
1766,505830
1767,506125
1768,506398
1769,506679
1770,506969
1771,507256
1772,507552
1773,507855
1774,508159
1775,508455
1776,508744
1777,509019
1778,509319
1779,509623
1780,509923
1781,510220
1782,510520
1783,510804
1784,511093
1785,511371
1786,511660
1787,511970
1788,512277
1789,512567
1790,512851
1791,513135
1792,513424
1793,513719
1794,514014
1795,514318
1796,514628
1797,514919
1798,515194
1799,515476
1800,515762
1801,516065
1802,516371
1803,516667
1804,516970
1805,517266
1806,517553
1807,517832
1808,518127
1809,518426
1810,518734
1811,519028
1812,519307
1813,519594
1814,519882
1815,520149
1816,520463
1817,520768
1818,520982
1819,521342
1820,521627
1821,521913
1822,522209
1823,522511
1824,522815
1825,523116
1826,523416
1827,523708
1828,523999
1829,524279
1830,524577
1831,524890
1832,525198
1833,525492
1834,525780
1835,526064
1836,526355
1837,526646
1838,526941
1839,527243
1840,527549
1841,527838
1842,528118
1843,528402
1844,528689
1845,528991
1846,529293
1847,529599
1848,529897
1849,530191
1850,530471
1851,530762
1852,531057
1853,531358
1854,531668
1855,531967
1856,532257
1857,532544
1858,532828
1859,533121
1860,533416
1861,533719
1862,534012
1863,534307
1864,534592
1865,534873
1866,535161
1867,535459
1868,535768
1869,536067
1870,536364
1871,536644
1872,536930
1873,537212
1874,537505
1875,537810
1876,538115
1877,538421
1878,538707
1879,538993
1880,539278
1881,539575
1882,539874
1883,540172
1884,540472
1885,540768
1886,541052
1887,541334
1888,541616
1889,541916
1890,542226
1891,542529
1892,542825
1893,543116
1894,543407
1895,543689
1896,543983
1897,544285
1898,544590
1899,544895
1900,545182
1901,545455
1902,545741
1903,546022
1904,546306
1905,546599
1906,546792
1907,547199
1908,547482
1909,547758
1910,548032
1911,548334
1912,548632
1913,548926
1914,549217
1915,549502
1916,549784
1917,550070
1918,550348
1919,550639
1920,550952
1921,551253
1922,551532
1923,551815
1924,552096
1925,552385
1926,552680
1927,552974
1928,553282
1929,553588
1930,553876
1931,554154
1932,554439
1933,554723
1934,555026
1935,555323
1936,555613
1937,555914
1938,556203
1939,556486
1940,556765
1941,557056
1942,557361
1943,557667
1944,557962
1945,558238
1946,558527
1947,558813
1948,559102
1949,559395
1950,559695
1951,559997
1952,560295
1953,560576
1954,560846
1955,561141
1956,561435
1957,561732
1958,562019
1959,562308
1960,562591
1961,562812
1962,563141
1963,563423
1964,563731
1965,564030
1966,564320
1967,564601
1968,564883
1969,565164
1970,565452
1971,565741
1972,566041
1973,566259
1974,566615
1975,566899
1976,567185
1977,567379
1978,567721
1979,568027
1980,568326
1981,568624
1982,568919
1983,569204
1984,569482
1985,569762
1986,570058
1987,570366
1988,570668
1989,570957
1990,571246
1991,571538
1992,571831
1993,572122
1994,572428
1995,572730
1996,573040
1997,573328
1998,573608
1999,573893
2000,574193
2001,574429
2002,574786
2003,575095
2004,575387
2005,575678
2006,575959
2007,576248
2008,576551
2009,576862
2010,577162
2011,577456
2012,577741
2013,578025
2014,578310
2015,578600
2016,578901
2017,579204
2018,579448
2019,579790
2020,580074
2021,580357
2022,580648
2023,580947
2024,581246
2025,581543
2026,581834
2027,582119
2028,582395
2029,582668
2030,582919
2031,583239
2032,583539
2033,583821
2034,584097
2035,584363
2036,584635
2037,584903
2038,585175
2039,585454
2040,585731
2041,586011
2042,586275
2043,586525
2044,586771
2045,587030
2046,587299
2047,587572
2048,587843
2049,588113
2050,588377
2051,588643
2052,588905
2053,589177
2054,589454
2055,589747
2056,590040
2057,590316
2058,590588
2059,590863
2060,591143
2061,591417
2062,591706
2063,591999
2064,592288
2065,592571
2066,592853
2067,593068
2068,593387
2069,593683
2070,593990
2071,594280
2072,594563
2073,594855
2074,595127
2075,595402
2076,595690
2077,595992
2078,596278
2079,596584
2080,596879
2081,597136
2082,597402
2083,597670
2084,597925
2085,598186
2086,598458
2087,598713
2088,598969
2089,599222
2090,599468
2091,599703
2092,599952
2093,600214
2094,600483
2095,600739
2096,601011
2097,601273
2098,601537
2099,601799
2100,602064
2101,602330
2102,602610
2103,602893
2104,603179
2105,603455
2106,603722
2107,603989
2108,604277
2109,604564
2110,604844
2111,605148
2112,605459
2113,605737
2114,606008
2115,606293
2116,606587
2117,606880
2118,607178
2119,607475
2120,607766
2121,608043
2122,608309
2123,608576
2124,608853
2125,609136
2126,609425
2127,609715
2128,609987
2129,610262
2130,610544
2131,610823
2132,611108
2133,611399
2134,611695
2135,611986
2136,612263
2137,612539
2138,612819
2139,613108
2140,613399
2141,613693
2142,613983
2143,614259
2144,614539
2145,614816
2146,615089
2147,615370
2148,615676
2149,615968
2150,616250
2151,616526
2152,616803
2153,617086
2154,617366
2155,617655
2156,617949
2157,618248
2158,618528
2159,618804
2160,619081
2161,619362
2162,619653
2163,619951
2164,620249
2165,620541
2166,620826
2167,621102
2168,621379
2169,621661
2170,621944
2171,622247
2172,622541
2173,622823
2174,623089
2175,623367
2176,623638
2177,623917
2178,624191
2179,624482
2180,624765
2181,625048
2182,625309
2183,625579
2184,625853
2185,626138
2186,626427
2187,626715
2188,627000
2189,627281
2190,627555
2191,627827
2192,628103
2193,628391
2194,628688
2195,628981
2196,629171
2197,629494
2198,629761
2199,630027
2200,630289
2201,630561
2202,630836
2203,631110
2204,631377
2205,631636
2206,631898
2207,632156
2208,632414
2209,632688
2210,632958
2211,633229
2212,633498
2213,633768
2214,634028
2215,634283
2216,634545
2217,634826
2218,635107
2219,635394
2220,635684
2221,635966
2222,636238
2223,636520
2224,636811
2225,637105
2226,637399
2227,637704
2228,637997
2229,638282
2230,638560
2231,638846
2232,639140
2233,639446
2234,639744
2235,640039
2236,640329
2237,640615
2238,640900
2239,641178
2240,641479
2241,641777
2242,642065
2243,642337
2244,642614
2245,642887
2246,643164
2247,643439
2248,643721
2249,644005
2250,644286
2251,644547
2252,644807
2253,645063
2254,645320
2255,645581
2256,645863
2257,646132
2258,646393
2259,646658
2260,646916
2261,647168
2262,647414
2263,647672
2264,647934
2265,648203
2266,648477
2267,648733
2268,648978
2269,649232
2270,649484
2271,649734
2272,649991
