,R
762,293198
763,293555
764,293939
765,294300
766,294671
767,295039
768,295391
769,295739
770,296125
771,296514
772,296901
773,297264
774,297628
775,297982
776,298355
777,298742
778,299164
779,299591
780,299992
781,300380
782,300782
783,301187
784,301551
785,301897
786,302305
787,302716
788,303115
789,303510
790,303886
791,304251
792,304631
793,305012
794,305372
795,305751
796,306122
797,306677
798,306962
799,307380
800,307779
801,308180
802,308549
803,308930
804,309325
805,309713
806,310078
807,310445
808,310806
809,311164
810,311535
811,311987
812,312423
813,312838
814,313238
815,313650
816,314055
817,314443
818,314817
819,315182
820,315605
821,315997
822,316385
823,316774
824,317138
825,317530
826,317931
827,318323
828,318688
829,319095
830,319467
831,319864
832,320262
833,320664
834,321043
835,321411
836,321790
837,322177
838,322578
839,322953
840,323326
841,323695
842,324077
843,324454
844,324874
845,325255
846,325603
847,326005
848,326392
849,326580
850,327161
851,327543
852,327900
853,328267
854,328648
855,329035
856,329401
857,329755
858,330116
859,330489
860,331001
861,331464
862,331868
863,332264
864,332642
865,333040
866,333441
867,333831
868,334190
869,334573
870,334953
871,335334
872,335722
873,336094
874,336431
875,336780
876,337156
877,337630
878,338069
879,338488
880,338890
881,339290
882,339706
883,340099
884,340481
885,340850
886,341234
887,341610
888,342015
889,342382
890,342755
891,343112
892,343489
893,343871
894,344251
895,344641
896,345179
897,345623
898,346052
899,346447
900,346853
901,347216
902,347585
903,347976
904,348367
905,348752
906,349129
907,349491
908,349855
909,350240
910,350636
911,351009
912,351399
913,351764
914,352138
915,352531
916,352921
917,353295
918,353659
919,354039
920,354426
921,354821
922,355230
923,355604
924,355977
925,356363
926,356757
927,357152
928,357525
929,357899
930,358288
931,358684
932,359087
933,359501
934,359875
935,360260
936,360660
937,361050
938,361452
939,361854
940,362235
941,362628
942,363000
943,363407
944,363808
945,364183
946,364555
947,364931
948,365314
949,365698
950,366090
951,366453
952,366810
953,367185
954,367562
955,367908
956,368299
957,368645
958,369003
959,369466
960,369906
961,370311
962,370665
963,371059
964,371429
965,371823
966,372227
967,372616
968,372977
969,373352
970,373714
971,374101
972,374484
973,374852
974,375199
975,375554
976,375937
977,376355
978,376741
979,377108
980,377449
981,377789
982,378143
983,378494
984,378844
985,379185
986,379526
987,379858
988,380203
989,380554
990,380896
991,381233
992,381562
993,381886
994,382209
995,382550
996,382911
997,383257
998,383599
999,383933
1000,384275
1001,384616
1002,384968
1003,385318
1004,385646
1005,385971
1006,386291
1007,386630
1008,386965
1009,387305
1010,387644
1011,387948
1012,388268
1013,388580
1014,388908
1015,389232
1016,389553
1017,389883
1018,390201
1019,390502
1020,390845
1021,391194
1022,391554
1023,391892
1024,392230
1025,392555
1026,392847
1027,393056
1028,393521
1029,393850
1030,394158
1031,394440
1032,394752
1033,395065
1034,395368
1035,395687
1036,396004
1037,396313
1038,396618
1039,396918
1040,397234
1041,397559
1042,397913
1043,398258
1044,398590
1045,398917
1046,399231
1047,399581
1048,399924
1049,400246
1050,400584
1051,400933
1052,401253
1053,401605
1054,401982
1055,402349
1056,402678
1057,403021
1058,403355
1059,403700
1060,404062
1061,404432
1062,404796
1063,405111
1064,405436
1065,405787
1066,406105
1067,406572
1068,406941
1069,407289
1070,407629
1071,408138
1072,408548
1073,408923
1074,409297
1075,409616
1076,409942
1077,410285
1078,410690
1079,411060
1080,411504
1081,411844
1082,412190
1083,412560
1084,412957
1085,413512
1086,413957
1087,414373
1088,414758
1089,415150
1090,415535
1091,415870
1092,416228
1093,416678
1094,417024
1095,417409
1096,417846
1097,418198
1098,418579
1099,418964
1100,419358
1101,419761
1102,420144
1103,420515
1104,420845
1105,421252
1106,421669
1107,422157
1108,422524
1109,422921
1110,423315
1111,423726
1112,424115
1113,424505
1114,424861
1115,425244
1116,425627
1117,426020
1118,426448
1119,427064
1120,427428
1121,427840
1122,428240
1123,428661
1124,429039
1125,429396
1126,429767
1127,430176
1128,430563
1129,430952
1130,431494
1131,431978
1132,432421
1133,432815
1134,433193
1135,433562
1136,433922
1137,434313
1138,434700
1139,435093
1140,435657
1141,436069
1142,436469
1143,436887
1144,437295
1145,437665
1146,438029
1147,438399
1148,438760
1149,439133
1150,439548
1151,439987
1152,440424
1153,440857
1154,441261
1155,441645
1156,442028
1157,442396
1158,442751
1159,443135
1160,443510
1161,443873
1162,444227
1163,444599
1164,444956
1165,445358
1166,445747
1167,446121
1168,446477
1169,446837
1170,447193
1171,447588
1172,448058
1173,448401
1174,448753
1175,449123
1176,449488
1177,449861
1178,450223
1179,450567
1180,450908
1181,451250
1182,451613
1183,451970
1184,452321
1185,452648
1186,452977
1187,453327
1188,453665
1189,454026
1190,454362
1191,454712
1192,455049
1193,455366
1194,455716
1195,456062
1196,456422
1197,456760
1198,457078
1199,457258
1200,457752
1201,458096
1202,458454
1203,458806
1204,459137
1205,459451
1206,459785
1207,460136
1208,460497
1209,460856
1210,461216
1211,461555
1212,461899
1213,462239
1214,462602
1215,462939
1216,463287
1217,463624
1218,463931
1219,464259
1220,464607
1221,464962
1222,465310
1223,465651
1224,465994
1225,466317
1226,466653
1227,467012
1228,467346
1229,467668
1230,467985
1231,468302
1232,468617
1233,468959
1234,469316
1235,469639
1236,469978
1237,470321
1238,470643
1239,470982
1240,471316
1241,471655
1242,471985
1243,472305
1244,472602
1245,472919
1246,473247
1247,473577
1248,473890
1249,474218
1250,474534
1251,474844
1252,475171
1253,475510
1254,475848
1255,476163
1256,476494
1257,476813
1258,477112
1259,477446
1260,477790
1261,478143
1262,478464
1263,478794
1264,479123
1265,479446
1266,479794
1267,480157
1268,480504
1269,480835
1270,481163
1271,481505
1272,481837
1273,482191
1274,482547
1275,482885
1276,483198
1277,483523
1278,483851
1279,484196
1280,484536
1281,484857
1282,485193
1283,485517
1284,485840
1285,486183
1286,486531
1287,486869
1288,487193
1289,487526
1290,487849
1291,488180
1292,488539
1293,488880
1294,489211
1295,489576
1296,489912
1297,490263
1298,490593
1299,490797
1300,491338
1301,491647
1302,491967
1303,492302
1304,492626
1305,492946
1306,493292
1307,493611
1308,493901
1309,494200
1310,494523
1311,494853
1312,495198
1313,495532
1314,495869
1315,496171
1316,496478
1317,496797
1318,497137
1319,497479
1320,497813
1321,498150
1322,498470
1323,498791
1324,499119
1325,499452
1326,499785
1327,500105
1328,500414
1329,500737
1330,501064
1331,501403
1332,501751
1333,502080
1334,502418
1335,502727
1336,503077
1337,503428
1338,503764
1339,504126
1340,504476
1341,504812
1342,505135
1343,505491
1344,505835
1345,506185
1346,506546
1347,506863
1348,507200
1349,507561
1350,507933
1351,508266
1352,508626
1353,508968
1354,509292
1355,509631
1356,509803
1357,510333
1358,510679
1359,510991
1360,511324
1361,511676
1362,512001
1363,512352
1364,512727
1365,513055
1366,513396
1367,513728
1368,514108
1369,514463
1370,514835
1371,515187
1372,515523
1373,515873
1374,516218
1375,516603
1376,516974
1377,517322
1378,517664
1379,518023
1380,518366
1381,518747
1382,519098
1383,519439
1384,519775
1385,520138
1386,520456
1387,520800
1388,521184
1389,521516
1390,521877
1391,522231
1392,522562
1393,522979
1394,523357
1395,523728
1396,524098
1397,524460
1398,524803
1399,525182
1400,525529
1401,525899
1402,526230
1403,526417
1404,526953
1405,527326
1406,527651
1407,528026
1408,528246
1409,528756
1410,528960
1411,529389
1412,529762
1413,530114
1414,530468
1415,530823
1416,531143
1417,531533
1418,531896
1419,532241
1420,532611
1421,532972
1422,533340
1423,533697
1424,534071
1425,534441
1426,534807
1427,535166
1428,535512
1429,535879
1430,536232
1431,536601
1432,536964
1433,537294
1434,537648
1435,538021
1436,538380
1437,538765
1438,539114
1439,539457
1440,539790
1441,540147
1442,540510
1443,540890
1444,541222
1445,541571
1446,541916
1447,542276
1448,542626
1449,543000
1450,543367
1451,543711
1452,544088
1453,544465
1454,544832
1455,545213
1456,545549
1457,545915
1458,546280
1459,546682
1460,547029
1461,547409
1462,547749
1463,548115
1464,548462
1465,548885
1466,549273
1467,549655
1468,550042
1469,550402
1470,550751
1471,551170
1472,551539
1473,551902
1474,552291
1475,552634
1476,553104
1477,553575
1478,553977
1479,554330
1480,554714
1481,555088
1482,555466
1483,555864
1484,556210
1485,556575
1486,557011
1487,557470
1488,557884
1489,558302
1490,558669
1491,559052
1492,559414
1493,559847
1494,560237
1495,560625
1496,560993
1497,561362
1498,561739
1499,562157
1500,562558
1501,562950
1502,563317
1503,563706
1504,564086
1505,564468
1506,564846
1507,565212
1508,565572
1509,565952
1510,566307
1511,566674
1512,567036
1513,567385
1514,567752
1515,568109
1516,568546
1517,568978
1518,569337
1519,569722
1520,570095
1521,570447
1522,570835
1523,571175
1524,571508
1525,571906
1526,572235
1527,572662
1528,573037
1529,573369
1530,573730
1531,574067
1532,574405
1533,574779
1534,575185
1535,575525
1536,575908
1537,576278
1538,576620
1539,577020
1540,577394
1541,577783
1542,578104
1543,578473
1544,578850
1545,579194
1546,579592
1547,579935
1548,580289
1549,580619
1550,580794
1551,581312
1552,581645
1553,581964
1554,582337
1555,582659
1556,582995
1557,583336
1558,583741
1559,584064
1560,584408
1561,584785
1562,585105
1563,585447
1564,585838
1565,586214
1566,586538
1567,586937
1568,587285
1569,587629
1570,588029
1571,588384
1572,588750
1573,589061
1574,589419
1575,589759
1576,590143
1577,590491
1578,590834
1579,591185
1580,591506
1581,591847
1582,592235
1583,592575
1584,592937
1585,593280
1586,593635
1587,593996
1588,594339
1589,594727
1590,595069
1591,595416
1592,595738
1593,596080
1594,596451
1595,596808
1596,597158
1597,597492
1598,597824
1599,598188
1600,598546
1601,598898
1602,599288
1603,599637
1604,599997
1605,600358
1606,600745
1607,601109
1608,601485
1609,601827
1610,602172
1611,602530
1612,602910
1613,603275
1614,603629
1615,603976
1616,604307
1617,604655
1618,605019
1619,605387
1620,605745
1621,606080
1622,606422
1623,606753
1624,607101
1625,607453
1626,607799
1627,608121
1628,608439
1629,608757
1630,609074
1631,609401
1632,609738
1633,610069
1634,610380
1635,610683
1636,611005
1637,611323
1638,611647
1639,611968
1640,612283
1641,612590
1642,612888
1643,613186
1644,613500
1645,613811
1646,614116
1647,614419
1648,614720
1649,615018
1650,615317
1651,615630
1652,615960
1653,616278
1654,616601
1655,616909
1656,617224
1657,617531
1658,617841
1659,618169
1660,618482
1661,618779
1662,619062
1663,619235
1664,619643
1665,619930
1666,620228
1667,620536
1668,620829
1669,621112
1670,621389
1671,621668
1672,621962
1673,622255
1674,622550
1675,622863
1676,623156
1677,623439
1678,623726
1679,624015
1680,624322
1681,624633
1682,624933
1683,625241
1684,625534
1685,625814
1686,626105
1687,626397
1688,626715
1689,627019
1690,627320
1691,627624
1692,627914
1693,628196
1694,628492
1695,628795
1696,629108
1697,629414
1698,629711
1699,630011
1700,630306
1701,630605
1702,630910
1703,631218
1704,631433
1705,631840
1706,632124
1707,632428
1708,632729
1709,633033
1710,633343
1711,633654
1712,633966
1713,634259
1714,634546
1715,634851
1716,635157
1717,635470
1718,635783
1719,636091
1720,636397
1721,636694
1722,636996
1723,637317
1724,637637
1725,637953
1726,638272
1727,638573
1728,638884
1729,639185
1730,639501
1731,639836
1732,640165
1733,640467
1734,640770
1735,641080
1736,641406
1737,641744
1738,642096
1739,642449
1740,642770
1741,643089
1742,643416
1743,643743
1744,644072
1745,644411
1746,644733
1747,645034
1748,645328
1749,645618
1750,645952
1751,646271
1752,646593
1753,646924
1754,647241
1755,647549
1756,647864
1757,648199
1758,648531
1759,648853
1760,649170
1761,649471
1762,649769
